album_type,total_tracks,external_urls,href,id,images,name,release_date,release_date_precision,type,uri,copyrights,external_ids,genres,label,popularity,artist_id
single,1,{'spotify': 'https://open.spotify.com/album/4i3rAwPw7Ln2YrKDusaWyT'},https://api.spotify.com/v1/albums/4i3rAwPw7Ln2YrKDusaWyT,4i3rAwPw7Ln2YrKDusaWyT,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02f2248cf6dad1d6c062587249', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851f2248cf6dad1d6c062587249', 'height': 64, 'width': 64}]",everything i wanted,2019-11-13,day,album,spotify:album:4i3rAwPw7Ln2YrKDusaWyT,"[{'text': '© 2019 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2019 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602508508462'},[],Darkroom/Interscope Records,76,6qqNVTkY8uBg9cP3Jd7DAH
single,1,{'spotify': 'https://open.spotify.com/album/6lMlX68jJrx67hiCqdiDvW'},https://api.spotify.com/v1/albums/6lMlX68jJrx67hiCqdiDvW,6lMlX68jJrx67hiCqdiDvW,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a69b8b111a5fb8cb1c97e8eb', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a69b8b111a5fb8cb1c97e8eb', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a69b8b111a5fb8cb1c97e8eb', 'height': 64, 'width': 64}]",bad guy (with Justin Bieber),2019-07-11,day,album,spotify:album:6lMlX68jJrx67hiCqdiDvW,"[{'text': '© 2019 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2019 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602508103018'},[],Darkroom/Interscope Records,55,6qqNVTkY8uBg9cP3Jd7DAH
single,1,{'spotify': 'https://open.spotify.com/album/0LgnntyagLdfW5Dz2OSYHU'},https://api.spotify.com/v1/albums/0LgnntyagLdfW5Dz2OSYHU,0LgnntyagLdfW5Dz2OSYHU,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27373f85e8b4338d2aa07f59f3a', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0273f85e8b4338d2aa07f59f3a', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485173f85e8b4338d2aa07f59f3a', 'height': 64, 'width': 64}]",WHEN I WAS OLDER (Music Inspired By The Film ROMA),2019-01-09,day,album,spotify:album:0LgnntyagLdfW5Dz2OSYHU,"[{'text': '© 2019 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2019 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602577427305'},[],Darkroom,54,6qqNVTkY8uBg9cP3Jd7DAH
single,1,{'spotify': 'https://open.spotify.com/album/0ifM8RTX9HjtCJtY9452bW'},https://api.spotify.com/v1/albums/0ifM8RTX9HjtCJtY9452bW,0ifM8RTX9HjtCJtY9452bW,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27348a98a5a97b2cc7963016888', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0248a98a5a97b2cc7963016888', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485148a98a5a97b2cc7963016888', 'height': 64, 'width': 64}]",come out and play,2018-11-20,day,album,spotify:album:0ifM8RTX9HjtCJtY9452bW,"[{'text': '© 2018 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2018 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602577288920'},[],Darkroom,61,6qqNVTkY8uBg9cP3Jd7DAH
single,1,{'spotify': 'https://open.spotify.com/album/2sBB17RXTamvj7Ncps15AK'},https://api.spotify.com/v1/albums/2sBB17RXTamvj7Ncps15AK,2sBB17RXTamvj7Ncps15AK,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738a3f0a3ca7929dea23cd274c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028a3f0a3ca7929dea23cd274c', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518a3f0a3ca7929dea23cd274c', 'height': 64, 'width': 64}]",lovely (with Khalid),2018-04-19,day,album,spotify:album:2sBB17RXTamvj7Ncps15AK,"[{'text': '© 2018 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2018 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602567599463'},[],Darkroom,80,6qqNVTkY8uBg9cP3Jd7DAH
single,1,{'spotify': 'https://open.spotify.com/album/1Z0XtKcevvITZ5ydimkYcx'},https://api.spotify.com/v1/albums/1Z0XtKcevvITZ5ydimkYcx,1Z0XtKcevvITZ5ydimkYcx,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273408b5dbd24ad9f44bb1af72f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02408b5dbd24ad9f44bb1af72f', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851408b5dbd24ad9f44bb1af72f', 'height': 64, 'width': 64}]",bitches broken hearts,2018-03-30,day,album,spotify:album:1Z0XtKcevvITZ5ydimkYcx,"[{'text': '© 2018 Darkroom/Interscope Records', 'type': 'C'}, {'text': '℗ 2018 Darkroom/Interscope Records', 'type': 'P'}]",{'upc': '00602567526612'},[],Darkroom,67,6qqNVTkY8uBg9cP3Jd7DAH
album,17,{'spotify': 'https://open.spotify.com/album/4Zoxsc06EUHRf5GrJPJZ54'},https://api.spotify.com/v1/albums/4Zoxsc06EUHRf5GrJPJZ54,4Zoxsc06EUHRf5GrJPJZ54,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27376c5a1960013e9203bcd6cd5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0276c5a1960013e9203bcd6cd5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485176c5a1960013e9203bcd6cd5', 'height': 64, 'width': 64}]",MIXTAPE PLUTO,2024-09-20,day,album,spotify:album:4Zoxsc06EUHRf5GrJPJZ54,"[{'text': '(P) 2024 Wilburn Holding Co. under exclusive license to Epic Records, a division of Sony Music Entertainment.', 'type': 'P'}]",{'upc': '196872228083'},[],Wilburn Holding Co./Epic,87,1RyvyyTE3xzB2ZywiAwp0i
album,25,{'spotify': 'https://open.spotify.com/album/3bSNhnaQQXpC639OQ4pMyP'},https://api.spotify.com/v1/albums/3bSNhnaQQXpC639OQ4pMyP,3bSNhnaQQXpC639OQ4pMyP,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d353552c4c2932094456bbe9', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d353552c4c2932094456bbe9', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d353552c4c2932094456bbe9', 'height': 64, 'width': 64}]",WE STILL DON'T TRUST YOU,2024-04-12,day,album,spotify:album:3bSNhnaQQXpC639OQ4pMyP,"[{'text': '(P) 2024 Wilburn Holding Co. and Boominati Worldwide, under exclusive license to Epic Records, a division of Sony Music Entertainment. With Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '196871990844'},[],Wilburn Holding Co./Boominati/Epic/Republic,79,1RyvyyTE3xzB2ZywiAwp0i
album,17,{'spotify': 'https://open.spotify.com/album/4iqbFIdGOTzXeDtt9owjQn'},https://api.spotify.com/v1/albums/4iqbFIdGOTzXeDtt9owjQn,4iqbFIdGOTzXeDtt9owjQn,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02a46b07c291e6dfdee13b3ee8', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851a46b07c291e6dfdee13b3ee8', 'height': 64, 'width': 64}]",WE DON'T TRUST YOU,2024-03-22,day,album,spotify:album:4iqbFIdGOTzXeDtt9owjQn,"[{'text': '(P) 2024 Wilburn Holding Co. and Boominati Worldwide, under exclusive license to Epic Records, a division of Sony Music Entertainment. With Republic Records, a division of UMG Recordings, Inc.', 'type': 'P'}]",{'upc': '196871937382'},[],Wilburn Holding Co./Boominati/Epic/Republic,88,1RyvyyTE3xzB2ZywiAwp0i
album,22,{'spotify': 'https://open.spotify.com/album/6ViO9Wx6dWzeUq6DmGTaHl'},https://api.spotify.com/v1/albums/6ViO9Wx6dWzeUq6DmGTaHl,6ViO9Wx6dWzeUq6DmGTaHl,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737e83b7d94b668d9ea94fe7ec', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027e83b7d94b668d9ea94fe7ec', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517e83b7d94b668d9ea94fe7ec', 'height': 64, 'width': 64}]",I NEVER LIKED YOU,2022-05-02,day,album,spotify:album:6ViO9Wx6dWzeUq6DmGTaHl,"[{'text': '(P) 2022 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '196589131805'},[],Epic/Freebandz,66,1RyvyyTE3xzB2ZywiAwp0i
album,22,{'spotify': 'https://open.spotify.com/album/4WgEUAbA3elrKKvTh1jjM3'},https://api.spotify.com/v1/albums/4WgEUAbA3elrKKvTh1jjM3,4WgEUAbA3elrKKvTh1jjM3,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738f357d2e97fed0265106a502', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028f357d2e97fed0265106a502', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518f357d2e97fed0265106a502', 'height': 64, 'width': 64}]",I NEVER LIKED YOU (Instrumental),2022-04-26,day,album,spotify:album:4WgEUAbA3elrKKvTh1jjM3,"[{'text': '(P) 2022 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '196589180544'},[],Epic/Freebandz,38,1RyvyyTE3xzB2ZywiAwp0i
album,24,{'spotify': 'https://open.spotify.com/album/3aITAVBURujVe8fhI2seeR'},https://api.spotify.com/v1/albums/3aITAVBURujVe8fhI2seeR,3aITAVBURujVe8fhI2seeR,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738efe5b8d9a3544b98aa6a85e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028efe5b8d9a3544b98aa6a85e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518efe5b8d9a3544b98aa6a85e', 'height': 64, 'width': 64}]",Pluto x Baby Pluto (Deluxe),2020-11-13,day,album,spotify:album:3aITAVBURujVe8fhI2seeR,"[{'text': '© 2020 Atlantic Recording Corporation & Epic Records, a division of Sony Music Entertainment', 'type': 'C'}, {'text': '℗ 2020 Atlantic Recording Corporation & Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '075679795625'},[],Generation Now/Atlantic,61,1RyvyyTE3xzB2ZywiAwp0i
album,16,{'spotify': 'https://open.spotify.com/album/48xpWR8K6CGpy3ETAym3pt'},https://api.spotify.com/v1/albums/48xpWR8K6CGpy3ETAym3pt,48xpWR8K6CGpy3ETAym3pt,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27357928e0363878a71692e6a1f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0257928e0363878a71692e6a1f', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485157928e0363878a71692e6a1f', 'height': 64, 'width': 64}]",Pluto x Baby Pluto,2020-11-13,day,album,spotify:album:48xpWR8K6CGpy3ETAym3pt,"[{'text': '© 2020 Atlantic Recording Corporation & Epic Records, a division of Sony Music Entertainment', 'type': 'C'}, {'text': '℗ 2020 Atlantic Recording Corporation & Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '075679797070'},[],Generation Now/Atlantic,67,1RyvyyTE3xzB2ZywiAwp0i
album,21,{'spotify': 'https://open.spotify.com/album/4bNPOFOzxGhF5jhfIK6lit'},https://api.spotify.com/v1/albums/4bNPOFOzxGhF5jhfIK6lit,4bNPOFOzxGhF5jhfIK6lit,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02935d8d5369bc55e74a39303e', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851935d8d5369bc55e74a39303e', 'height': 64, 'width': 64}]",High Off Life,2020-05-15,day,album,spotify:album:4bNPOFOzxGhF5jhfIK6lit,"[{'text': '(P) 2020 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '886448469605'},[],Epic/Freebandz,73,1RyvyyTE3xzB2ZywiAwp0i
album,7,{'spotify': 'https://open.spotify.com/album/65hRa80KDworqyE8242rLN'},https://api.spotify.com/v1/albums/65hRa80KDworqyE8242rLN,65hRa80KDworqyE8242rLN,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735cd6070603a9f2e5dcb01d0c', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025cd6070603a9f2e5dcb01d0c', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515cd6070603a9f2e5dcb01d0c', 'height': 64, 'width': 64}]",SAVE ME,2019-06-07,day,album,spotify:album:65hRa80KDworqyE8242rLN,"[{'text': '(P) 2019 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '886447779187'},[],Epic/Freebandz,54,1RyvyyTE3xzB2ZywiAwp0i
album,20,{'spotify': 'https://open.spotify.com/album/3LpIwZdzFwc10psLingT8x'},https://api.spotify.com/v1/albums/3LpIwZdzFwc10psLingT8x,3LpIwZdzFwc10psLingT8x,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e111437ad4fd3f50c8461ec5', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e111437ad4fd3f50c8461ec5', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e111437ad4fd3f50c8461ec5', 'height': 64, 'width': 64}]",Future Hndrxx Presents: The WIZRD,2019-01-18,day,album,spotify:album:3LpIwZdzFwc10psLingT8x,"[{'text': '(P) 2019 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '886447486191'},[],Epic/Freebandz,65,1RyvyyTE3xzB2ZywiAwp0i
album,16,{'spotify': 'https://open.spotify.com/album/6P9PZjWXoCRF5b66BafPKY'},https://api.spotify.com/v1/albums/6P9PZjWXoCRF5b66BafPKY,6P9PZjWXoCRF5b66BafPKY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273644c510e8d4c02ae69028297', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02644c510e8d4c02ae69028297', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851644c510e8d4c02ae69028297', 'height': 64, 'width': 64}]",Future & Juice WRLD Present... WRLD ON DRUGS,2018-10-19,day,album,spotify:album:6P9PZjWXoCRF5b66BafPKY,"[{'text': '(P) 2018 Epic Records, a division of Sony Music Entertainment. With Freebandz, Grade A and Interscope.', 'type': 'P'}]",{'upc': '886447364802'},[],Epic/Freebandz/Grade A/Interscope,70,1RyvyyTE3xzB2ZywiAwp0i
album,9,{'spotify': 'https://open.spotify.com/album/6Ew52HWkgfbth9ihRAq2Xd'},https://api.spotify.com/v1/albums/6Ew52HWkgfbth9ihRAq2Xd,6Ew52HWkgfbth9ihRAq2Xd,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c64062196630be5cee367ee8', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c64062196630be5cee367ee8', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c64062196630be5cee367ee8', 'height': 64, 'width': 64}]",BEASTMODE 2,2018-07-06,day,album,spotify:album:6Ew52HWkgfbth9ihRAq2Xd,"[{'text': '(P) 2018 Epic Records, a division of Sony Music Entertainment with Freebandz', 'type': 'P'}]",{'upc': '886447204764'},[],Epic/Freebandz,53,1RyvyyTE3xzB2ZywiAwp0i
album,23,{'spotify': 'https://open.spotify.com/album/0C0Vs4XobImmqpr6kIasde'},https://api.spotify.com/v1/albums/0C0Vs4XobImmqpr6kIasde,0C0Vs4XobImmqpr6kIasde,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273553162a7641ebb0aac36a90a', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02553162a7641ebb0aac36a90a', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851553162a7641ebb0aac36a90a', 'height': 64, 'width': 64}]",SUPERFLY (Original Motion Picture Soundtrack),2018-06-15,day,album,spotify:album:0C0Vs4XobImmqpr6kIasde,"[{'text': 'Motion Picture Artwork (C) 2018 CTMG / Compilation (P) & (C) 2018 Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886447163139'},[],Epic/Freebandz/A1,49,1RyvyyTE3xzB2ZywiAwp0i
album,13,{'spotify': 'https://open.spotify.com/album/187UNqZ7MX3neMYkkevmdm'},https://api.spotify.com/v1/albums/187UNqZ7MX3neMYkkevmdm,187UNqZ7MX3neMYkkevmdm,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2735998097d9467eccb3e99b8c1', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e025998097d9467eccb3e99b8c1', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048515998097d9467eccb3e99b8c1', 'height': 64, 'width': 64}]",SUPER SLIMEY,2017-10-20,day,album,spotify:album:187UNqZ7MX3neMYkkevmdm,"[{'text': '(P) 2017 Epic Records, a division of Sony Music Entertainment. With 300 Entertainment/Atlantic Recordings Corporation.', 'type': 'P'}]",{'upc': '886446806105'},[],Epic/300/Atlantic Recording Corporation,60,1RyvyyTE3xzB2ZywiAwp0i
album,19,{'spotify': 'https://open.spotify.com/album/7K6OykPbezfgKgBufihn6X'},https://api.spotify.com/v1/albums/7K6OykPbezfgKgBufihn6X,7K6OykPbezfgKgBufihn6X,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2737567ec7d3c07783e4f2111e0', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e027567ec7d3c07783e4f2111e0', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048517567ec7d3c07783e4f2111e0', 'height': 64, 'width': 64}]",HNDRXX,2017-07-27,day,album,spotify:album:7K6OykPbezfgKgBufihn6X,"[{'text': '(P) 2017 Epic Records, a division of Sony Music Entertainment with A1 / Freebandz', 'type': 'P'}]",{'upc': '886446604039'},[],Epic/Freebandz/A1,77,1RyvyyTE3xzB2ZywiAwp0i
album,20,{'spotify': 'https://open.spotify.com/album/17FBoXK1NU2rvJBbzdzw0r'},https://api.spotify.com/v1/albums/17FBoXK1NU2rvJBbzdzw0r,17FBoXK1NU2rvJBbzdzw0r,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273e0b64c8be3c4e804abcb2696', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02e0b64c8be3c4e804abcb2696', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851e0b64c8be3c4e804abcb2696', 'height': 64, 'width': 64}]",FUTURE,2017-06-30,day,album,spotify:album:17FBoXK1NU2rvJBbzdzw0r,"[{'text': '(P) 2017 Epic Records, a division of Sony Music Entertainment with A1 / Freebandz', 'type': 'P'}]",{'upc': '886446597102'},[],Epic/Freebandz/A1,77,1RyvyyTE3xzB2ZywiAwp0i
album,10,{'spotify': 'https://open.spotify.com/album/2nB4hPkIT80DFtf7lHyviw'},https://api.spotify.com/v1/albums/2nB4hPkIT80DFtf7lHyviw,2nB4hPkIT80DFtf7lHyviw,"[{'url': 'https://i.scdn.co/image/ab67616d0000b27324edfdccd3e08c25d21c8452', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e0224edfdccd3e08c25d21c8452', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d0000485124edfdccd3e08c25d21c8452', 'height': 64, 'width': 64}]",Zone,2017-02-10,day,album,spotify:album:2nB4hPkIT80DFtf7lHyviw,"[{'text': '2017 New Power Soul', 'type': 'C'}, {'text': '2017 New Power Soul', 'type': 'P'}]",{'upc': '3700604714774'},[],New Power Soul,41,1RyvyyTE3xzB2ZywiAwp0i
album,12,{'spotify': 'https://open.spotify.com/album/3jJKDKdlwRS584zUlHV2Ly'},https://api.spotify.com/v1/albums/3jJKDKdlwRS584zUlHV2Ly,3jJKDKdlwRS584zUlHV2Ly,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02626745b3aa04899001a924ad', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851626745b3aa04899001a924ad', 'height': 64, 'width': 64}]",EVOL,2016-04-13,day,album,spotify:album:3jJKDKdlwRS584zUlHV2Ly,"[{'text': '(P) 2016 Epic Records, a division of Sony Music Entertainment', 'type': 'P'}]",{'upc': '886445861846'},[],Epic/Freebandz/A1,74,1RyvyyTE3xzB2ZywiAwp0i
album,12,{'spotify': 'https://open.spotify.com/album/76G83osdQ4whezYjnYwwq2'},https://api.spotify.com/v1/albums/76G83osdQ4whezYjnYwwq2,76G83osdQ4whezYjnYwwq2,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738a66b2b14cd2bc612a7f38fa', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028a66b2b14cd2bc612a7f38fa', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518a66b2b14cd2bc612a7f38fa', 'height': 64, 'width': 64}]",Purple Reign,2016-01-17,day,album,spotify:album:76G83osdQ4whezYjnYwwq2,"[{'text': '(P) 2020 Epic Records, a division of Sony Music Entertainment. With Freebandz.', 'type': 'P'}]",{'upc': '886448381242'},[],Epic/Freebandz,63,1RyvyyTE3xzB2ZywiAwp0i
album,11,{'spotify': 'https://open.spotify.com/album/1ozpmkWcCHwsQ4QTnxOOdT'},https://api.spotify.com/v1/albums/1ozpmkWcCHwsQ4QTnxOOdT,1ozpmkWcCHwsQ4QTnxOOdT,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273d6adfbd3f091d6f2b9af6507', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02d6adfbd3f091d6f2b9af6507', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851d6adfbd3f091d6f2b9af6507', 'height': 64, 'width': 64}]",What A Time To Be Alive,2015-09-20,day,album,spotify:album:1ozpmkWcCHwsQ4QTnxOOdT,"[{'text': '© 2015 Cash Money Records Inc.', 'type': 'C'}, {'text': '℗ 2015 Cash Money Records Inc.', 'type': 'P'}]",{'upc': '00602547616685'},[],Cash Money Records Inc.,71,1RyvyyTE3xzB2ZywiAwp0i
album,19,{'spotify': 'https://open.spotify.com/album/79ONNoS4M9tfIA1mYLBYVX'},https://api.spotify.com/v1/albums/79ONNoS4M9tfIA1mYLBYVX,79ONNoS4M9tfIA1mYLBYVX,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e022e02117d76426a08ac7c174f', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048512e02117d76426a08ac7c174f', 'height': 64, 'width': 64}]",Mr. Morale & The Big Steppers,2022-05-13,day,album,spotify:album:79ONNoS4M9tfIA1mYLBYVX,"[{'text': '© 2022 Aftermath/Interscope Records', 'type': 'C'}, {'text': '℗ 2022 Aftermath/Interscope Records', 'type': 'P'}]",{'upc': '00602448038708'},[],pgLang/Top Dawg Entertainment/Aftermath/Interscope Records,83,2YZyLoL8N0Wb9xBt1NhZWg
album,14,{'spotify': 'https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR'},https://api.spotify.com/v1/albums/3pLdWdkj83EYfDN6H2N8MR,3pLdWdkj83EYfDN6H2N8MR,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02c027ad28821777b00dcaa888', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851c027ad28821777b00dcaa888', 'height': 64, 'width': 64}]",Black Panther The Album Music From And Inspired By,2018-02-09,day,album,spotify:album:3pLdWdkj83EYfDN6H2N8MR,"[{'text': '© 2018 Aftermath Records', 'type': 'C'}, {'text': '℗ 2018 Aftermath Records', 'type': 'P'}]",{'upc': '00602567359586'},[],Black Panther (TDE/DMG) PS,81,2YZyLoL8N0Wb9xBt1NhZWg
album,14,{'spotify': 'https://open.spotify.com/album/4alcGHjstaALJHHiljfy3H'},https://api.spotify.com/v1/albums/4alcGHjstaALJHHiljfy3H,4alcGHjstaALJHHiljfy3H,"[{'url': 'https://i.scdn.co/image/ab67616d0000b273add9eb25744782c3717c9368', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e02add9eb25744782c3717c9368', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d00004851add9eb25744782c3717c9368', 'height': 64, 'width': 64}]",DAMN. COLLECTORS EDITION.,2017-12-08,day,album,spotify:album:4alcGHjstaALJHHiljfy3H,"[{'text': '© 2017 Aftermath/Interscope (Top Dawg Entertainment)', 'type': 'C'}, {'text': '℗ 2017 Aftermath/Interscope (Top Dawg Entertainment)', 'type': 'P'}]",{'upc': '00602567261247'},[],Aftermath,57,2YZyLoL8N0Wb9xBt1NhZWg
album,14,{'spotify': 'https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY'},https://api.spotify.com/v1/albums/4eLPsYPBmXABThSJ821sqY,4eLPsYPBmXABThSJ821sqY,"[{'url': 'https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699', 'height': 640, 'width': 640}, {'url': 'https://i.scdn.co/image/ab67616d00001e028b52c6b9bc4e43d873869699', 'height': 300, 'width': 300}, {'url': 'https://i.scdn.co/image/ab67616d000048518b52c6b9bc4e43d873869699', 'height': 64, 'width': 64}]",DAMN.,2017-04-14,day,album,spotify:album:4eLPsYPBmXABThSJ821sqY,"[{'text': '© 2017 Aftermath/Interscope (Top Dawg Entertainment)', 'type': 'C'}, {'text': '℗ 2017 Aftermath/Interscope (Top Dawg Entertainment)', 'type': 'P'}]",{'upc': '00602557631722'},[],Aftermath,88,2YZyLoL8N0Wb9xBt1NhZWg
